[5, 'preprocessed/PRINCETON/train/plant/m974.ply', 'plant', 1772, 1209, 'triangles', 1.0, 0.3374956078391377, 0.19250901697385425, 1.0728294398118223, 3, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[445, 'preprocessed/PRINCETON/train/vehicle/m1215.ply', 'vehicle', 5000, 2512, 'triangles', 1.0, 0.7111948521858389, 0.23537660107871738, 1.2494799966830228, 399, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[446, 'preprocessed/PRINCETON/train/vehicle/m1478.ply', 'vehicle', 4999, 2744, 'triangles', 1.0000000000000002, 0.6837300661627058, 0.20658500254505255, 1.2288873693920845, 400, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[447, 'preprocessed/PRINCETON/train/vehicle/m1161.ply', 'vehicle', 4468, 2950, 'triangles', 0.9999999999999999, 0.9502661429332023, 0.3047120440258411, 1.4127473844178764, 401, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[448, 'preprocessed/PRINCETON/train/vehicle/m1413.ply', 'vehicle', 4999, 2587, 'triangles', 1.0, 0.48902663339899805, 0.4098816431255964, 1.1862335392092473, 402, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[449, 'preprocessed/PRINCETON/train/vehicle/m1498.ply', 'vehicle', 5000, 2651, 'triangles', 0.9999999999999999, 0.36862890226887457, 0.29379537580495274, 1.1055328988466733, 403, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[450, 'preprocessed/PRINCETON/train/vehicle/m1580.ply', 'vehicle', 5000, 2638, 'triangles', 0.9999999999999999, 0.41682485918299456, 0.4102168068404318, 1.158456210586867, 404, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[451, 'preprocessed/PRINCETON/train/vehicle/m1193.ply', 'vehicle', 5000, 2508, 'triangles', 1.0, 0.5092571819396994, 0.19364848588287817, 1.138789977757925, 405, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[453, 'preprocessed/PRINCETON/train/vehicle/m1309.ply', 'vehicle', 4999, 2813, 'triangles', 1.0, 0.3154419043383966, 0.5865115016042239, 1.201457172156659, 406, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[454, 'preprocessed/PRINCETON/train/vehicle/m1231.ply', 'vehicle', 5000, 2607, 'triangles', 1.0, 0.643042876358344, 0.16337815000889822, 1.2000818975118084, 407, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[455, 'preprocessed/PRINCETON/train/vehicle/m1319.ply', 'vehicle', 5000, 2596, 'triangles', 0.7050843517501227, 1.0, 0.16775701698806678, 1.2350248417872514, 408, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[456, 'preprocessed/PRINCETON/train/vehicle/m1165.ply', 'vehicle', 4999, 2576, 'triangles', 1.0, 0.8128458211273979, 0.2247179625096239, 1.308134737555253, 409, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[457, 'preprocessed/PRINCETON/train/vehicle/m1118.ply', 'vehicle', 4999, 2692, 'triangles', 1.0, 0.5406697117852447, 0.2454595094283833, 1.1630021960472656, 410, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[458, 'preprocessed/PRINCETON/train/vehicle/m1292.ply', 'vehicle', 5000, 2876, 'triangles', 1.0000000000000002, 0.6879649607503354, 0.19576477958008995, 1.229479416722481, 411, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[459, 'preprocessed/PRINCETON/train/vehicle/m1207.ply', 'vehicle', 4158, 2187, 'triangles', 1.0, 0.3769018121328613, 0.1332494065393664, 1.0769449291083217, 412, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[460, 'preprocessed/PRINCETON/train/vehicle/m1438.ply', 'vehicle', 4995, 2604, 'triangles', 1.0, 0.23199746789078624, 0.20733099909699632, 1.0472864786171427, 413, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[461, 'preprocessed/PRINCETON/train/vehicle/m1400.ply', 'vehicle', 5000, 3381, 'triangles', 1.0, 0.6339080277148308, 0.3726107231055157, 1.2412405643446083, 414, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[462, 'preprocessed/PRINCETON/train/vehicle/m1317.ply', 'vehicle', 4999, 2668, 'triangles', 1.0, 0.6731158602380418, 0.17812466319105252, 1.218529177714233, 415, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[463, 'preprocessed/PRINCETON/train/vehicle/m1247.ply', 'vehicle', 4866, 2441, 'triangles', 1.0, 0.6767176576362369, 0.28068517255816516, 1.2396495287986369, 416, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[464, 'preprocessed/PRINCETON/train/vehicle/m1120.ply', 'vehicle', 5000, 3037, 'triangles', 0.9999999999999999, 0.8645480081303646, 0.28791677989918113, 1.3529003401986763, 417, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[466, 'preprocessed/PRINCETON/train/vehicle/m1428.ply', 'vehicle', 5000, 2847, 'triangles', 1.0, 0.23713341645218952, 0.12777053271110922, 1.035643551724032, 418, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[467, 'preprocessed/PRINCETON/train/vehicle/m1423.ply', 'vehicle', 4999, 4982, 'triangles', 0.9999999999999999, 0.35832346188362474, 0.30721257499414734, 1.1057916935710812, 419, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[468, 'preprocessed/PRINCETON/train/vehicle/m1128.ply', 'vehicle', 5000, 2644, 'triangles', 1.0, 0.9922258920252226, 0.22717976501865195, 1.4269277719769766, 420, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[469, 'preprocessed/PRINCETON/train/vehicle/m1355.ply', 'vehicle', 4999, 2938, 'triangles', 1.0, 0.4376534354367053, 0.24907259108538332, 1.1196328349863347, 421, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[470, 'preprocessed/PRINCETON/train/vehicle/m1286.ply', 'vehicle', 4010, 2145, 'triangles', 0.5909743353181869, 1.0, 0.10367201731354071, 1.1661897582206044, 422, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[471, 'preprocessed/PRINCETON/train/vehicle/m1556.ply', 'vehicle', 5000, 1723, 'triangles', 1.0, 0.08452465427588125, 0.0014213014395289348, 1.0035668574032521, 423, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[472, 'preprocessed/PRINCETON/train/vehicle/m1476.ply', 'vehicle', 5000, 2478, 'triangles', 1.0, 0.6156508835380718, 0.29012995656983787, 1.2096286215613552, 424, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[473, 'preprocessed/PRINCETON/train/vehicle/m1157.ply', 'vehicle', 4999, 2741, 'triangles', 1.0, 0.7083156336821931, 0.15133833804857152, 1.2347527402204501, 425, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[474, 'preprocessed/PRINCETON/train/vehicle/m1550.ply', 'vehicle', 4999, 2680, 'triangles', 0.9999999999999999, 0.45207383681619323, 0.26182795103874157, 1.1282396154535876, 426, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[475, 'preprocessed/PRINCETON/train/vehicle/m1130.ply', 'vehicle', 4968, 2536, 'triangles', 0.8382519007465092, 1.0, 0.4769939902278187, 1.3893126055062597, 427, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[476, 'preprocessed/PRINCETON/train/vehicle/m1472.ply', 'vehicle', 5000, 2645, 'triangles', 0.9999999999999998, 0.6281497302333909, 0.43045870455135815, 1.2569275157765918, 428, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[477, 'preprocessed/PRINCETON/train/vehicle/m1462.ply', 'vehicle', 5000, 2651, 'triangles', 1.0, 0.5525645619682764, 0.5321695858745363, 1.2603698121079656, 429, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[480, 'preprocessed/PRINCETON/train/vehicle/m1124.ply', 'vehicle', 4999, 2677, 'triangles', 0.6388608549834666, 1.0, 0.22682661713716945, 1.2081363773482272, 431, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[482, 'preprocessed/PRINCETON/train/vehicle/m1323.ply', 'vehicle', 5000, 2557, 'triangles', 1.0, 0.5126598400037026, 0.8112455110538891, 1.385979578044968, 432, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[483, 'preprocessed/PRINCETON/train/vehicle/m1488.ply', 'vehicle', 4994, 2683, 'triangles', 1.0, 0.5748597169575883, 0.5485559039195138, 1.2772538016798045, 433, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[484, 'preprocessed/PRINCETON/train/vehicle/m1461.ply', 'vehicle', 5000, 3322, 'triangles', 1.0, 0.5411991419619512, 0.7318009334449289, 1.3521941862954527, 434, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[485, 'preprocessed/PRINCETON/train/vehicle/m1425.ply', 'vehicle', 5000, 2593, 'triangles', 1.0, 0.3394988844749035, 0.24874079283950049, 1.0849568998730443, 435, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[486, 'preprocessed/PRINCETON/train/vehicle/m1151.ply', 'vehicle', 4736, 2404, 'triangles', 0.9878801513364635, 1.0, 0.21697047246113715, 1.4223162022998133, 436, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[487, 'preprocessed/PRINCETON/train/vehicle/m1199.ply', 'vehicle', 4999, 2583, 'triangles', 1.0000000000000002, 0.571831056831773, 0.22882070790963185, 1.1744571826701933, 437, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[488, 'preprocessed/PRINCETON/train/vehicle/m1446.ply', 'vehicle', 5000, 3004, 'triangles', 1.0, 0.2271507117708603, 0.14206163269042751, 1.0352675757216963, 438, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[489, 'preprocessed/PRINCETON/train/vehicle/m1179.ply', 'vehicle', 5000, 2833, 'triangles', 1.0, 0.6150097412164428, 0.23828059217338143, 1.1979209583263886, 439, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[490, 'preprocessed/PRINCETON/train/vehicle/m1163.ply', 'vehicle', 3063, 2159, 'triangles', 1.0, 0.9522967395939683, 0.27855132065940585, 1.4087085995628768, 440, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[491, 'preprocessed/PRINCETON/train/vehicle/m1138.ply', 'vehicle', 5000, 2836, 'triangles', 1.0000000000000002, 0.9467922124117245, 0.36095841003698376, 1.423624412287144, 441, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[492, 'preprocessed/PRINCETON/train/vehicle/m1524.ply', 'vehicle', 5000, 2510, 'triangles', 1.0, 0.45011354578819407, 0.3376148621708959, 1.1474258142732774, 442, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[495, 'preprocessed/PRINCETON/train/vehicle/m1289.ply', 'vehicle', 4999, 2628, 'triangles', 0.7272381578914886, 0.9999999999999998, 0.22765681285112077, 1.2572601014630727, 443, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[496, 'preprocessed/PRINCETON/train/vehicle/m1307.ply', 'vehicle', 5000, 2774, 'triangles', 1.0, 0.7657164772386038, 0.27935001071598686, 1.2901000550351587, 444, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[497, 'preprocessed/PRINCETON/train/vehicle/m1559.ply', 'vehicle', 4999, 2778, 'triangles', 0.9999999999999999, 0.414699716486006, 0.5901057181537569, 1.232964157407398, 445, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[498, 'preprocessed/PRINCETON/train/vehicle/m1211.ply', 'vehicle', 4999, 2610, 'triangles', 0.9430691071506524, 1.0000000000000002, 0.26841447669607105, 1.400509076072681, 446, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[499, 'preprocessed/PRINCETON/train/vehicle/m1449.ply', 'vehicle', 5000, 2500, 'triangles', 1.0, 0.8284410704932477, 0.23133286138820003, 1.3190259664002262, 447, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[500, 'preprocessed/PRINCETON/train/vehicle/m1305.ply', 'vehicle', 5000, 2519, 'triangles', 1.0000000000000002, 0.299868126457474, 0.15154017321844102, 1.0549337976215338, 448, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[501, 'preprocessed/PRINCETON/train/vehicle/m1398.ply', 'vehicle', 5000, 2553, 'triangles', 1.0, 0.5923275049134434, 0.4272812389528947, 1.2383138254247612, 449, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[502, 'preprocessed/PRINCETON/train/vehicle/m1153.ply', 'vehicle', 4501, 2262, 'triangles', 1.0000000000000002, 0.8007681703192535, 0.33745308451522404, 1.3248034748011812, 450, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[503, 'preprocessed/PRINCETON/train/vehicle/m1536.ply', 'vehicle', 5000, 2918, 'triangles', 0.9999999999999999, 0.45020370322545905, 0.28245407946600376, 1.1324591301256326, 451, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[504, 'preprocessed/PRINCETON/train/vehicle/m1530.ply', 'vehicle', 5000, 2692, 'triangles', 0.9999999999999999, 0.39364646989738256, 0.29257023235049423, 1.1138019950243818, 452, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[505, 'preprocessed/PRINCETON/train/vehicle/m1474.ply', 'vehicle', 5000, 3077, 'triangles', 1.0, 0.7382222865855579, 0.22286374153697514, 1.2627907157179568, 453, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[506, 'preprocessed/PRINCETON/train/vehicle/m1397.ply', 'vehicle', 4999, 2715, 'triangles', 0.9999999999999999, 0.7279518911327689, 0.3889719284615288, 1.2966160252499022, 454, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[508, 'preprocessed/PRINCETON/train/vehicle/m1448.ply', 'vehicle', 4391, 2240, 'triangles', 0.6945240328193809, 1.0, 0.17172051100813912, 1.229573733480263, 455, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[509, 'preprocessed/PRINCETON/train/vehicle/m1132.ply', 'vehicle', 4484, 2436, 'triangles', 0.7347829052707555, 1.0, 0.1955207958270165, 1.2562381539656253, 456, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[510, 'preprocessed/PRINCETON/train/vehicle/m1432.ply', 'vehicle', 5000, 2742, 'triangles', 0.9999999999999999, 0.2589638339546953, 0.09935732741098963, 1.0377543764334456, 457, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[511, 'preprocessed/PRINCETON/train/vehicle/m1183.ply', 'vehicle', 5000, 2704, 'triangles', 0.9999999999999999, 0.8192438794670368, 0.3436696392057989, 1.3376357332831852, 458, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[512, 'preprocessed/PRINCETON/train/vehicle/m1475.ply', 'vehicle', 5000, 2484, 'triangles', 1.0, 0.6899674681589845, 0.22874539509275021, 1.2362764912809179, 459, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[513, 'preprocessed/PRINCETON/train/vehicle/m1241.ply', 'vehicle', 4999, 2705, 'triangles', 1.0, 0.7137403481214416, 0.2627657602818306, 1.2563722097026044, 460, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[514, 'preprocessed/PRINCETON/train/vehicle/m1582.ply', 'vehicle', 4999, 2515, 'triangles', 1.0, 0.26956343376954683, 0.17892493269107287, 1.0510369053292723, 461, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[515, 'preprocessed/PRINCETON/train/vehicle/m1418.ply', 'vehicle', 4999, 2705, 'triangles', 1.0, 0.5430941417870594, 0.4098363603168224, 1.209511095063275, 462, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[516, 'preprocessed/PRINCETON/train/vehicle/m1495.ply', 'vehicle', 5000, 2614, 'triangles', 1.0000000000000002, 0.45168372975248255, 0.35089288512215266, 1.1520173646922438, 463, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[517, 'preprocessed/PRINCETON/train/vehicle/m739.ply', 'vehicle', 5000, 2482, 'triangles', 0.9999999999999999, 0.9940581164723234, 0.4394237051929547, 1.4769037651824195, 464, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[518, 'preprocessed/PRINCETON/train/vehicle/m1419.ply', 'vehicle', 4999, 2613, 'triangles', 1.0, 0.5053538392756394, 0.27204344645126405, 1.1529918211451937, 465, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[519, 'preprocessed/PRINCETON/train/vehicle/m1543.ply', 'vehicle', 4999, 2842, 'triangles', 1.0, 0.476608589891175, 0.28869571680748685, 1.1447711408229344, 466, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[521, 'preprocessed/PRINCETON/train/vehicle/m1346.ply', 'vehicle', 4995, 2589, 'triangles', 0.9999999999999998, 0.34455682143458943, 0.3123060650041008, 1.1028392817792867, 467, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[522, 'preprocessed/PRINCETON/train/vehicle/m1142.ply', 'vehicle', 5000, 2581, 'triangles', 1.0, 0.539428190087984, 0.24834279812714805, 1.1630377971687849, 468, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[523, 'preprocessed/PRINCETON/train/vehicle/m1526.ply', 'vehicle', 4999, 2547, 'triangles', 1.0000000000000002, 0.42709460824539386, 0.28236750453433396, 1.1234505828069314, 469, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[524, 'preprocessed/PRINCETON/train/vehicle/m1415.ply', 'vehicle', 4974, 2599, 'triangles', 0.9999999999999999, 0.04122384212066219, 0.03470845645527524, 1.0014509883707223, 470, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[525, 'preprocessed/PRINCETON/train/vehicle/m1357.ply', 'vehicle', 5000, 1399, 'triangles', 1.0, 0.41996282295322046, 0.15346168502782925, 1.0954082624457508, 471, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[526, 'preprocessed/PRINCETON/train/vehicle/m1187.ply', 'vehicle', 5000, 2512, 'triangles', 1.0, 0.6678291763173013, 0.260188160549931, 1.2303225949445136, 472, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[527, 'preprocessed/PRINCETON/train/vehicle/m1459.ply', 'vehicle', 5000, 2602, 'triangles', 0.9999999999999999, 0.4429798045574453, 0.9754312008787439, 1.4655023489894177, 473, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[528, 'preprocessed/PRINCETON/train/vehicle/m1578.ply', 'vehicle', 5000, 2546, 'triangles', 1.0, 0.3923656158839587, 0.19216912273500375, 1.0912743689195394, 474, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[529, 'preprocessed/PRINCETON/train/vehicle/m1201.ply', 'vehicle', 4999, 2927, 'triangles', 1.0, 0.685839402522744, 0.32636442010078237, 1.2557425774259923, 475, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[530, 'preprocessed/PRINCETON/train/vehicle/m1195.ply', 'vehicle', 5000, 2700, 'triangles', 0.9999999999999998, 0.7480553343404389, 0.22113600703228978, 1.2682617698414513, 476, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[531, 'preprocessed/PRINCETON/train/vehicle/m1349.ply', 'vehicle', 4999, 2603, 'triangles', 1.0, 0.36458491181690966, 0.2609407692010045, 1.0959070412018328, 477, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[532, 'preprocessed/PRINCETON/train/vehicle/m1363.ply', 'vehicle', 4999, 2735, 'triangles', 1.0, 0.75513216159484, 0.23765363058505465, 1.2754230002650702, 478, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[493, 'preprocessed/PRINCETON/train/vehicle/m1424.ply', 'vehicle', 4999, 2639, 'triangles', 1.0, 0.80751519891877, 0.5035784726682195, 1.3804608196612018, 1246, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[535, 'preprocessed/PRINCETON/train/vehicle/m1577.ply', 'vehicle', 4995, 2620, 'triangles', 1.0, 0.327305277432761, 0.20074829493744428, 1.0711809476253897, 480, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[537, 'preprocessed/PRINCETON/train/vehicle/m1159.ply', 'vehicle', 5000, 2794, 'triangles', 0.9999999999999999, 0.9446075159131184, 0.33986481800956964, 1.4169655795537976, 481, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[538, 'preprocessed/PRINCETON/train/vehicle/m1518.ply', 'vehicle', 5000, 2617, 'triangles', 1.0000000000000002, 0.39083593129608774, 0.3053455543599185, 1.1162386092406258, 482, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[539, 'preprocessed/PRINCETON/train/vehicle/m1496.ply', 'vehicle', 5000, 2524, 'triangles', 1.0, 0.36655462800577376, 0.35366234440488337, 1.122247454513669, 483, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[540, 'preprocessed/PRINCETON/train/vehicle/m1497.ply', 'vehicle', 5000, 2538, 'triangles', 1.0, 0.3345151537098294, 0.34318343525954864, 1.1089072361104222, 484, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[541, 'preprocessed/PRINCETON/train/vehicle/m1532.ply', 'vehicle', 5000, 2756, 'triangles', 1.0, 0.4478096611602145, 0.4044797995238053, 1.1679629278582622, 485, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[542, 'preprocessed/PRINCETON/train/vehicle/m1422.ply', 'vehicle', 4890, 2991, 'triangles', 0.9999999999999999, 0.35191162282599303, 0.2509715329120619, 1.0894165872668975, 486, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[543, 'preprocessed/PRINCETON/train/vehicle/m1255.ply', 'vehicle', 4999, 2444, 'triangles', 0.9999999999999998, 0.5082580827019281, 0.23350059474102128, 1.1457961452091947, 487, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[544, 'preprocessed/PRINCETON/train/vehicle/m1299.ply', 'vehicle', 4999, 2707, 'triangles', 0.9999999999999999, 0.6727063405956872, 0.14872965579946884, 1.2143534622143048, 488, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[545, 'preprocessed/PRINCETON/train/vehicle/m1473.ply', 'vehicle', 5000, 2799, 'triangles', 1.0, 0.5942052109788981, 0.304396258102524, 1.2023880050554794, 489, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[546, 'preprocessed/PRINCETON/train/vehicle/m1460.ply', 'vehicle', 5000, 2602, 'triangles', 0.9999999999999999, 0.5228870851486196, 0.6840161743476053, 1.319579111150352, 490, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
